ID,AGE,GENDER,ANNUAL_INCOME,CREDIT_SCORE,EMPLOYMENT_STATUS,EMPLOYMENT_YEARS,EDUCATION_TYPE,FAMILY_STATUS,HOUSING_TYPE,MONTHLY_DEBT,EXISTING_ACCOUNTS,REQUESTED_CREDIT_LIMIT
103056,63,M,40000.0,694,Unemployed,0.0,High School,Married,Owned,700.0,5,25000
103057,26,F,298000.0,577,Self-employed,3.8,Below High School,Divorced,Rented,5900.0,7,200000
103058,40,F,625800.0,664,Salaried,0.0,Graduate,Married,Living with Parents,9300.0,1,25000
103059,33,F,780300.0,900,Salaried,6.8,Post Graduate,Married,Living with Parents,6000.0,4,300000
103060,32,F,726400.0,714,Salaried,7.5,Below High School,Married,Living with Parents,3700.0,6,300000
103061,35,M,225600.0,799,Retired,8.8,Graduate,Single,Owned,3800.0,7,50000
103062,39,M,33800.0,742,Retired,3.5,High School,Single,Living with Parents,600.0,2,100000
103063,25,M,154800.0,691,Salaried,2.0,High School,Single,Owned,900.0,1,25000
103064,58,M,743200.0,759,Self-employed,10.4,Graduate,Married,Living with Parents,3700.0,7,50000
103065,49,F,839700.0,813,Salaried,3.6,Graduate,Married,Living with Parents,11100.0,5,300000
103066,65,M,593400.0,677,Salaried,12.2,Graduate,Married,Owned,8500.0,6,75000
103067,58,M,264200.0,850,Retired,8.7,High School,Widowed,Rented,5200.0,4,75000
103068,26,M,409200.0,614,Salaried,3.4,Below High School,Married,Company Provided,7300.0,1,500000
103069,21,M,555900.0,804,Salaried,0.0,Graduate,Single,Owned,7100.0,1,75000
103070,42,F,758100.0,779,Salaried,4.3,Graduate,Single,Rented,15300.0,2,50000
103071,45,M,980700.0,704,Salaried,6.5,Graduate,Married,Company Provided,10800.0,4,25000
103072,31,M,625400.0,752,Salaried,6.2,High School,Married,Owned,7100.0,7,300000
103073,62,M,907600.0,816,Salaried,21.5,Post Graduate,Married,Owned,17200.0,4,50000
103074,51,F,504600.0,567,Salaried,10.8,High School,Married,Rented,9900.0,4,100000
103075,60,M,281800.0,723,Retired,9.5,Graduate,Widowed,Living with Parents,5600.0,6,25000
103076,24,F,473300.0,608,Salaried,0.0,Graduate,Married,Rented,5700.0,5,150000
103077,64,M,241600.0,762,Retired,15.8,High School,Widowed,Rented,3300.0,6,200000
103078,29,M,618100.0,708,Self-employed,0.0,Graduate,Married,Owned,4700.0,2,75000
103079,43,F,734700.0,826,Salaried,10.8,Graduate,Married,Company Provided,14200.0,1,25000
103080,43,M,588700.0,680,Salaried,8.3,Graduate,Divorced,Living with Parents,5500.0,5,50000
103081,64,M,648900.0,664,Salaried,13.4,Post Graduate,Single,Rented,0.0,0,300000
103082,33,F,247700.0,613,Retired,0.0,Graduate,Married,Company Provided,2600.0,6,500000
103083,31,M,399100.0,874,Self-employed,6.7,High School,Single,Rented,3000.0,7,200000
103084,37,M,667300.0,900,Salaried,3.4,High School,Divorced,Company Provided,0.0,5,500000
103085,38,F,467600.0,900,Salaried,6.5,Graduate,Single,Owned,4400.0,5,25000
103086,28,M,228400.0,554,Salaried,2.5,High School,Single,Owned,4200.0,4,300000
103087,28,M,781600.0,629,Self-employed,0.0,Post Graduate,Married,Living with Parents,12600.0,2,500000
103088,31,M,601300.0,612,Salaried,3.2,High School,Married,Rented,9700.0,1,500000
103089,44,F,308600.0,759,Salaried,4.2,High School,Single,Owned,7000.0,4,500000
103090,37,M,720500.0,887,Self-employed,3.7,High School,Married,Living with Parents,6800.0,7,150000
103091,40,M,890600.0,847,Self-employed,7.9,Post Graduate,Married,Rented,5100.0,6,500000
103092,58,F,1061400.0,789,Salaried,14.1,Graduate,Married,Owned,17600.0,2,100000
103093,31,F,482500.0,645,Salaried,3.8,Graduate,Married,Owned,7600.0,1,50000
103094,69,F,561400.0,700,Salaried,12.6,High School,Married,Rented,2700.0,7,300000
103095,60,M,272800.0,760,Retired,10.7,Post Graduate,Married,Owned,3300.0,0,200000
103096,27,M,704900.0,820,Salaried,0.7,Post Graduate,Married,Owned,11900.0,1,200000
103097,35,M,499000.0,673,Salaried,0.0,Graduate,Married,Rented,7600.0,4,100000
103098,28,F,746100.0,767,Salaried,3.2,Graduate,Single,Living with Parents,13600.0,6,500000
103099,33,M,584500.0,762,Self-employed,0.0,Post Graduate,Single,Rented,5200.0,0,75000
103100,38,F,709600.0,722,Self-employed,6.2,High School,Married,Owned,2800.0,1,150000
103101,25,M,497700.0,656,Self-employed,0.0,High School,Married,Rented,3600.0,7,100000
103102,18,F,184700.0,713,Self-employed,0.0,Graduate,Married,Owned,3500.0,0,75000
103103,43,F,443700.0,728,Retired,9.5,Graduate,Single,Owned,9000.0,1,200000
103104,57,M,31600.0,679,Retired,11.8,Post Graduate,Single,Owned,400.0,0,50000
103105,35,F,464900.0,789,Salaried,0.0,Graduate,Single,Rented,10900.0,5,25000
103106,67,F,545300.0,858,Salaried,13.0,High School,Single,Owned,6700.0,2,200000
103107,39,M,20000.0,615,Unemployed,0.0,High School,Married,Rented,200.0,5,100000
103108,69,M,721000.0,753,Self-employed,13.4,Graduate,Married,Rented,2800.0,0,50000
103109,31,F,20000.0,630,Unemployed,0.0,Below High School,Married,Living with Parents,300.0,1,500000
103110,48,M,627200.0,735,Salaried,9.7,High School,Married,Living with Parents,12800.0,0,500000
103111,61,M,20000.0,663,Unemployed,0.0,Below High School,Married,Company Provided,400.0,0,150000
103112,21,M,1165500.0,771,Salaried,0.0,Post Graduate,Single,Rented,23800.0,0,75000
103113,71,F,528700.0,781,Salaried,16.0,High School,Married,Owned,8800.0,1,500000
103114,38,M,236900.0,840,Salaried,5.1,High School,Single,Owned,5700.0,6,50000
103115,46,F,402200.0,873,Salaried,13.6,Post Graduate,Married,Owned,2800.0,4,25000
103116,53,M,696600.0,710,Salaried,10.2,High School,Married,Owned,14800.0,6,150000
103117,54,M,250600.0,825,Salaried,11.2,Graduate,Single,Owned,3800.0,1,150000
103118,19,F,203800.0,590,Salaried,1.1,High School,Married,Owned,3000.0,7,75000
103119,67,M,0.0,628,Unemployed,0.0,Post Graduate,Married,Rented,0.0,7,200000
103120,53,M,0.0,650,Unemployed,0.0,High School,Married,Rented,0.0,4,50000
103121,74,M,636600.0,871,Retired,18.2,High School,Single,Owned,13400.0,6,75000
103122,44,F,0.0,611,Student,2.0,High School,Married,Rented,0.0,3,50000
103123,52,M,550400.0,776,Retired,16.4,Post Graduate,Divorced,Owned,10300.0,1,25000
103124,43,M,0.0,645,Unemployed,0.0,Post Graduate,Widowed,Rented,0.0,7,25000
103125,68,M,451900.0,723,Salaried,17.3,High School,Single,Rented,1800.0,0,25000
103126,65,M,739200.0,637,Salaried,16.3,High School,Married,Owned,9400.0,3,50000
103127,69,M,230100.0,755,Retired,13.2,High School,Single,Owned,5500.0,0,150000
103128,46,M,720100.0,602,Salaried,4.6,High School,Married,Company Provided,9000.0,2,100000
103129,63,M,153200.0,799,Self-employed,10.5,High School,Single,Rented,2500.0,6,50000
103130,38,M,501200.0,870,Salaried,8.1,Post Graduate,Married,Rented,3600.0,5,25000
103131,44,F,588500.0,635,Salaried,12.1,Below High School,Married,Owned,7100.0,7,25000
103132,61,F,822700.0,678,Salaried,15.1,Post Graduate,Married,Owned,10700.0,6,200000
103133,22,M,590000.0,658,Self-employed,0.7,Below High School,Single,Owned,14300.0,4,300000
103134,58,M,788700.0,745,Salaried,17.0,Post Graduate,Single,Company Provided,6600.0,7,50000
103135,18,M,248300.0,687,Salaried,0.0,Graduate,Married,Owned,2200.0,4,300000
103136,51,F,437100.0,712,Self-employed,6.5,High School,Married,Owned,9000.0,5,200000
103137,45,M,1179700.0,705,Salaried,8.9,Post Graduate,Single,Company Provided,13800.0,3,200000
103138,44,M,288200.0,852,Salaried,11.7,High School,Single,Rented,4100.0,2,75000
103139,46,M,421700.0,692,Self-employed,5.9,Post Graduate,Single,Owned,6800.0,6,150000
103140,46,M,679300.0,810,Salaried,3.3,Graduate,Married,Rented,6200.0,7,150000
103141,41,M,0.0,584,Unemployed,0.0,Professional Degree,Single,Rented,0.0,6,150000
103142,43,M,1072500.0,788,Salaried,9.8,Post Graduate,Single,Company Provided,22000.0,5,200000
103143,50,F,0.0,638,Unemployed,0.0,High School,Married,Owned,0.0,2,150000
103144,61,F,309200.0,758,Retired,15.8,Graduate,Married,Living with Parents,1500.0,6,150000
103145,49,F,334900.0,700,Retired,5.2,Graduate,Married,Owned,6200.0,7,300000
103146,54,F,265600.0,671,Self-employed,13.0,High School,Married,Living with Parents,7100.0,3,75000
103147,65,M,889900.0,716,Self-employed,8.1,Graduate,Single,Living with Parents,18900.0,1,200000
103148,74,F,79100.0,647,Salaried,12.4,High School,Married,Living with Parents,2200.0,5,200000
103149,24,F,238600.0,742,Salaried,3.7,Graduate,Married,Living with Parents,1200.0,1,50000
103150,58,F,626500.0,890,Salaried,15.6,High School,Married,Rented,9400.0,7,200000
103151,30,F,532900.0,696,Salaried,3.6,Below High School,Divorced,Owned,8400.0,6,75000
103152,29,M,448000.0,825,Salaried,10.5,Professional Degree,Single,Owned,5600.0,5,200000
103153,63,M,654200.0,859,Self-employed,10.4,Post Graduate,Married,Owned,7300.0,4,200000
103154,21,M,94500.0,635,Salaried,0.0,High School,Single,Rented,0.0,1,75000
103155,66,M,511800.0,571,Salaried,13.5,High School,Married,Owned,12600.0,0,150000
103156,61,M,430900.0,742,Salaried,11.9,Graduate,Single,Living with Parents,1100.0,0,150000
103157,74,M,479400.0,806,Salaried,17.7,High School,Single,Living with Parents,9300.0,0,500000
103158,56,M,726100.0,900,Salaried,9.2,Graduate,Married,Company Provided,9700.0,3,50000
103159,67,F,519500.0,693,Retired,16.4,Post Graduate,Widowed,Rented,6800.0,2,75000
103160,24,F,614100.0,797,Salaried,3.4,High School,Married,Living with Parents,7300.0,2,100000
103161,68,F,329800.0,755,Retired,19.8,High School,Single,Living with Parents,4800.0,1,200000
103162,27,M,628500.0,665,Salaried,1.2,High School,Married,Company Provided,11100.0,5,50000
103163,35,F,507200.0,617,Salaried,6.1,High School,Single,Living with Parents,10000.0,7,200000
103164,25,F,427000.0,672,Salaried,3.9,Graduate,Married,Owned,5300.0,0,50000
103165,40,F,644900.0,761,Salaried,6.6,High School,Married,Owned,3400.0,5,300000
103166,60,F,694800.0,892,Salaried,12.0,Professional Degree,Married,Company Provided,3500.0,7,300000
103167,33,M,427500.0,481,Salaried,0.0,Graduate,Widowed,Rented,8700.0,3,200000
103168,64,M,911900.0,785,Self-employed,14.1,High School,Married,Living with Parents,10500.0,4,500000
103169,52,F,912300.0,713,Self-employed,12.0,Graduate,Single,Living with Parents,5900.0,6,500000
103170,53,F,527300.0,701,Salaried,10.3,Graduate,Married,Living with Parents,4400.0,5,200000
103171,71,M,534400.0,786,Retired,13.6,Graduate,Single,Living with Parents,6800.0,2,300000
103172,42,M,328600.0,877,Self-employed,2.2,Graduate,Married,Company Provided,1600.0,2,200000
103173,37,M,459800.0,645,Salaried,7.1,High School,Married,Living with Parents,6000.0,0,300000
103174,74,M,446700.0,722,Salaried,16.9,High School,Divorced,Owned,9700.0,6,300000
103175,49,F,581100.0,593,Salaried,13.5,High School,Married,Owned,7300.0,2,100000
103176,53,F,397400.0,739,Retired,6.2,High School,Married,Owned,600.0,6,50000
103177,34,M,652800.0,671,Salaried,3.4,Graduate,Divorced,Rented,12500.0,2,25000
103178,30,M,772300.0,895,Salaried,0.0,Professional Degree,Married,Living with Parents,16000.0,4,75000
103179,27,M,582400.0,763,Salaried,5.8,Graduate,Married,Living with Parents,12300.0,1,150000
103180,30,M,710600.0,753,Salaried,7.3,Professional Degree,Married,Rented,9800.0,0,75000
103181,29,M,846200.0,728,Salaried,9.1,Graduate,Single,Owned,24400.0,5,100000
103182,60,F,247600.0,746,Salaried,14.2,High School,Divorced,Rented,4500.0,5,50000
103183,21,F,0.0,650,Unemployed,0.0,Post Graduate,Single,Living with Parents,0.0,3,500000
103184,53,M,656700.0,626,Salaried,11.8,High School,Single,Rented,14700.0,5,100000
103185,72,F,957200.0,740,Salaried,17.9,High School,Married,Owned,20400.0,2,200000
103186,61,F,720900.0,791,Salaried,13.0,Professional Degree,Married,Owned,6600.0,5,150000
103187,40,M,519100.0,755,Salaried,8.5,Graduate,Married,Rented,3600.0,4,300000
103188,21,F,461900.0,863,Self-employed,7.3,Post Graduate,Married,Rented,6500.0,6,150000
103189,65,F,40000.0,480,Unemployed,0.0,High School,Married,Living with Parents,500.0,5,200000
103190,18,F,836700.0,830,Self-employed,0.1,Post Graduate,Single,Company Provided,8200.0,7,300000
103191,56,M,915400.0,768,Salaried,12.0,High School,Married,Owned,11400.0,7,200000
103192,56,M,214500.0,664,Retired,11.0,High School,Married,Owned,2600.0,2,200000
103193,28,M,167500.0,799,Retired,3.7,Post Graduate,Married,Owned,1500.0,7,500000
103194,60,M,624200.0,718,Salaried,12.1,Graduate,Married,Owned,11100.0,3,200000
103195,28,M,0.0,471,Unemployed,0.0,Graduate,Married,Rented,0.0,0,25000
103196,30,F,1012100.0,480,Self-employed,6.7,Post Graduate,Married,Owned,13200.0,7,300000
103197,64,M,221900.0,671,Retired,20.3,Post Graduate,Married,Owned,1200.0,1,300000
103198,73,M,596600.0,654,Salaried,16.4,Below High School,Married,Living with Parents,8400.0,0,150000
103199,33,F,574400.0,721,Salaried,5.4,High School,Single,Owned,8400.0,4,300000
103200,70,M,594800.0,830,Retired,16.3,Post Graduate,Single,Living with Parents,4100.0,5,25000
103201,70,M,702000.0,742,Salaried,16.2,Graduate,Single,Owned,9700.0,3,500000
103202,61,F,0.0,505,Unemployed,0.0,Graduate,Single,Owned,0.0,4,300000
103203,25,M,554300.0,660,Salaried,0.0,High School,Divorced,Owned,5700.0,6,50000
103204,35,M,622100.0,658,Salaried,6.5,Below High School,Married,Owned,6400.0,4,200000
103205,56,F,1321800.0,900,Self-employed,17.4,Professional Degree,Single,Owned,21600.0,6,300000
103206,74,M,445500.0,812,Salaried,20.9,Graduate,Married,Living with Parents,6000.0,4,200000
103207,64,M,342900.0,632,Salaried,17.5,Post Graduate,Married,Living with Parents,6800.0,4,50000
103208,41,M,294300.0,678,Self-employed,9.4,High School,Married,Owned,1900.0,4,50000
103209,31,F,170000.0,741,Self-employed,2.1,High School,Married,Owned,2100.0,7,25000
103210,72,M,362100.0,746,Salaried,14.0,Graduate,Single,Owned,3300.0,2,150000
103211,33,F,318800.0,595,Salaried,2.3,Post Graduate,Married,Living with Parents,4400.0,2,75000
103212,37,M,479100.0,764,Self-employed,2.3,High School,Single,Owned,7200.0,6,150000
103213,72,F,819100.0,781,Salaried,19.0,High School,Single,Owned,4500.0,5,50000
103214,50,M,483800.0,736,Retired,14.0,Graduate,Married,Living with Parents,8400.0,1,100000
103215,33,M,385300.0,596,Self-employed,5.8,Below High School,Married,Living with Parents,10700.0,5,75000
103216,18,M,363700.0,777,Salaried,2.4,High School,Married,Rented,5300.0,0,50000
103217,42,F,1015300.0,602,Salaried,8.1,Graduate,Married,Owned,7700.0,4,500000
103218,74,M,677400.0,576,Salaried,18.5,Below High School,Widowed,Owned,7700.0,2,25000
103219,42,M,545200.0,656,Salaried,0.8,Graduate,Single,Owned,6100.0,1,200000
103220,57,M,610100.0,717,Self-employed,12.6,Below High School,Single,Rented,5400.0,4,100000
103221,32,M,182500.0,594,Retired,2.9,Graduate,Married,Living with Parents,3300.0,1,150000
103222,62,F,0.0,599,Unemployed,0.0,Post Graduate,Single,Owned,0.0,2,75000
103223,62,M,673300.0,748,Salaried,13.9,Post Graduate,Single,Living with Parents,10200.0,1,300000
103224,52,M,695700.0,772,Self-employed,8.1,Graduate,Married,Rented,15300.0,1,75000
103225,61,M,314600.0,708,Self-employed,9.7,Graduate,Married,Living with Parents,6800.0,3,500000
103226,50,M,386600.0,681,Salaried,7.4,High School,Married,Owned,7800.0,4,100000
103227,39,M,486800.0,659,Self-employed,2.0,Graduate,Married,Owned,4300.0,5,500000
103228,60,M,648900.0,811,Salaried,9.1,High School,Single,Owned,15000.0,7,200000
103229,65,M,428500.0,796,Salaried,11.0,Graduate,Single,Rented,6800.0,2,500000
103230,65,F,198800.0,720,Retired,9.8,Below High School,Married,Owned,4500.0,2,25000
103231,30,M,413400.0,658,Salaried,5.2,Graduate,Divorced,Owned,8500.0,6,300000
103232,56,F,336200.0,687,Salaried,8.7,Graduate,Married,Living with Parents,5200.0,1,200000
103233,18,M,248900.0,745,Salaried,0.0,Graduate,Married,Living with Parents,2900.0,4,25000
103234,50,M,40000.0,552,Unemployed,0.0,High School,Divorced,Rented,1200.0,5,25000
103235,50,M,579400.0,655,Salaried,6.3,Graduate,Divorced,Rented,900.0,3,150000
103236,38,M,0.0,650,Unemployed,0.0,Graduate,Single,Rented,0.0,6,200000
103237,74,F,0.0,609,Student,2.0,Post Graduate,Married,Rented,0.0,2,100000
103238,68,F,565100.0,726,Salaried,10.6,Graduate,Widowed,Owned,8000.0,0,500000
103239,20,F,409700.0,768,Salaried,2.3,High School,Single,Owned,6400.0,0,25000
103240,29,F,393200.0,752,Salaried,3.6,Post Graduate,Single,Rented,3600.0,4,75000
103241,29,M,421700.0,569,Salaried,2.6,Below High School,Married,Owned,4000.0,4,25000
103242,69,M,1038300.0,802,Salaried,20.0,High School,Married,Rented,4700.0,4,500000
103243,47,F,199300.0,641,Retired,5.8,High School,Single,Rented,3300.0,3,100000
103244,59,M,40000.0,698,Unemployed,0.0,Graduate,Single,Owned,400.0,3,25000
103245,64,M,936500.0,807,Salaried,12.6,Graduate,Married,Living with Parents,15100.0,7,500000
103246,61,F,891800.0,733,Salaried,12.8,Graduate,Married,Rented,8800.0,3,200000
103247,23,F,905200.0,687,Salaried,0.0,Post Graduate,Single,Rented,13600.0,5,100000
103248,25,F,490700.0,642,Salaried,0.0,Graduate,Married,Company Provided,9000.0,6,150000
103249,40,M,335300.0,900,Salaried,5.3,High School,Married,Owned,5500.0,1,300000
103250,37,F,0.0,430,Unemployed,0.0,Graduate,Married,Owned,0.0,1,75000
103251,60,M,873500.0,614,Salaried,13.6,Graduate,Married,Owned,11000.0,4,50000
103252,26,M,877600.0,831,Salaried,2.7,Graduate,Single,Rented,14500.0,5,300000
103253,39,M,403700.0,791,Self-employed,1.8,Graduate,Married,Owned,3800.0,6,50000
103254,31,F,0.0,650,Salaried,5.9,Graduate,Married,Living with Parents,0.0,5,200000
103255,28,F,40000.0,457,Unemployed,0.0,Graduate,Divorced,Owned,600.0,7,300000
103256,27,F,0.0,646,Unemployed,0.0,High School,Single,Rented,0.0,7,25000
103257,29,M,442500.0,652,Salaried,0.9,Post Graduate,Married,Rented,4100.0,7,75000
103258,50,M,523700.0,715,Salaried,12.9,High School,Married,Owned,3900.0,4,25000
103259,41,M,263100.0,700,Retired,8.1,Below High School,Single,Living with Parents,4000.0,6,200000
103260,42,F,389400.0,771,Salaried,6.8,Graduate,Married,Rented,8300.0,7,50000
103261,45,M,714400.0,715,Salaried,10.5,Post Graduate,Married,Living with Parents,13400.0,2,25000
103262,60,M,0.0,650,Unemployed,0.0,Graduate,Married,Rented,0.0,4,300000
103263,67,F,163800.0,818,Salaried,19.0,Graduate,Married,Rented,3500.0,5,25000
103264,48,M,880000.0,706,Salaried,8.9,Professional Degree,Single,Rented,1100.0,2,150000
103265,54,F,469700.0,678,Salaried,12.1,High School,Married,Rented,9400.0,5,100000
103266,60,M,365100.0,685,Salaried,15.9,Graduate,Married,Owned,4100.0,5,75000
103267,57,F,99900.0,705,Retired,4.4,Graduate,Married,Rented,1800.0,6,150000
103268,25,M,684200.0,790,Self-employed,5.5,Graduate,Married,Owned,13700.0,1,150000
103269,74,M,737900.0,605,Self-employed,15.3,Graduate,Married,Rented,10800.0,7,25000
103270,27,M,859600.0,606,Salaried,4.2,Professional Degree,Single,Owned,11900.0,7,25000
103271,41,M,383100.0,644,Retired,11.9,High School,Married,Company Provided,4100.0,4,300000
103272,55,F,294000.0,822,Salaried,10.2,High School,Married,Owned,7200.0,3,50000
103273,40,M,0.0,650,Salaried,5.2,Graduate,Married,Owned,0.0,2,25000
103274,31,M,559900.0,861,Salaried,3.7,Graduate,Single,Owned,8300.0,5,50000
103275,70,F,739600.0,739,Salaried,11.2,Graduate,Married,Owned,17300.0,4,200000
103276,22,M,705700.0,706,Salaried,7.8,Professional Degree,Divorced,Owned,7000.0,5,50000
103277,32,F,682200.0,590,Salaried,4.1,Graduate,Single,Rented,8000.0,7,200000
103278,74,F,654900.0,740,Salaried,21.7,Professional Degree,Married,Owned,12800.0,5,500000
103279,59,M,485600.0,665,Salaried,11.3,High School,Single,Owned,12200.0,4,100000
103280,22,F,359200.0,481,Self-employed,1.3,High School,Married,Owned,4900.0,1,500000
103281,61,M,754700.0,668,Salaried,15.7,High School,Divorced,Owned,12000.0,1,100000
103282,73,M,228500.0,685,Retired,13.2,Post Graduate,Divorced,Company Provided,600.0,5,500000
103283,23,M,924000.0,712,Salaried,1.2,High School,Married,Owned,20200.0,3,25000
103284,41,F,436000.0,708,Salaried,9.6,High School,Single,Living with Parents,2700.0,0,200000
